timestamp,bytes_sent,interval_bytes,goodput_mbps,snd_cwnd,rtt_us,rttvar_us,retransmits,lost,retrans,snd_ssthresh,unacked,sacked,pmtu,rcv_ssthresh
0.29857707023620605,263536,263536,7.061118251083786,40,97450,440,0,0,0,2147483647,40,0,9001,56587
0.4987330436706543,1177392,913856,36.525754762919064,160,97474,22,0,0,0,2147483647,160,0,9001,56587
0.6989071369171143,3667760,2490368,99.52808416357011,628,97409,20,0,0,0,2147483647,628,0,9001,56587
0.8990895748138428,6420272,2752512,110.00013902997763,2512,97440,23,0,0,0,2147483647,1926,0,9001,56587
1.0992755889892578,12056368,5636096,225.23435608488867,4006,97614,46,0,0,0,2147483647,1901,0,9001,56587
1.2994306087493896,17692464,5636096,225.26923408683388,4006,97572,22,0,0,0,2147483647,1901,0,9001,56587
1.4996094703674316,23197488,5505024,220.0042084564971,4006,97531,42,0,0,0,2147483647,1901,0,9001,56587
1.6998035907745361,28702512,5505024,219.9874397431959,4006,97517,27,0,0,0,2147483647,1901,0,9001,56587
1.900010585784912,34207536,5505024,219.97329312953107,4006,97535,62,0,0,0,2147483647,1901,0,9001,56587
2.1001973152160645,39712560,5505024,219.99556176947374,4006,97485,23,0,0,0,2147483647,1901,0,9001,56587
2.3003857135772705,45217584,5505024,219.99372771111808,4006,97623,28,0,0,0,2147483647,1901,0,9001,56587
2.5005669593811035,50722608,5505024,220.00158817653204,4006,102610,10155,0,0,0,2147483647,1901,0,9001,56587
2.7007484436035156,56227632,5505024,220.00132615196839,4006,97479,33,0,0,0,2147483647,1901,0,9001,56587
2.900937557220459,61732656,5505024,219.9929416954698,4006,97512,45,0,0,0,2147483647,1901,0,9001,56587
3.1011288166046143,67237680,5505024,219.9905836822249,4006,97459,40,0,0,0,2147483647,1901,0,9001,56587
3.301314115524292,72742704,5505024,219.9971338438327,4006,97483,37,0,0,0,2147483647,1901,0,9001,56587
3.5014920234680176,78378800,5636096,225.24347698086368,4006,97490,42,0,0,0,2147483647,1901,0,9001,56587
3.7016384601593018,83883824,5505024,220.03985046173858,4006,97519,42,0,0,0,2147483647,1902,0,9001,56587
3.901841402053833,89388848,5505024,219.97774649685607,4006,97518,58,0,0,0,2147483647,1901,0,9001,56587
4.101982593536377,96335664,6946816,277.67661213732276,4006,97499,45,0,0,0,2147483647,1901,0,9001,56587
4.302136659622192,103151408,6815744,272.41990665641623,4006,97580,102,0,0,0,2147483647,1901,0,9001,56587
4.502313852310181,108656432,5505024,220.0060426896108,4006,97501,42,0,0,0,2147483647,1901,0,9001,56587
4.702455759048462,114161456,5505024,220.04483077894255,4006,97562,98,0,0,0,2147483647,1902,0,9001,56587
4.90263557434082,119666480,5505024,220.00316033702114,4006,97564,52,0,0,0,2147483647,1901,0,9001,56587
5.102849960327148,125171504,5505024,219.96517274741353,4006,97546,97,0,0,0,2147483647,1901,0,9001,56587
5.303030729293823,130676528,5505024,220.00211222753177,4006,97595,91,0,0,0,2147483647,1901,0,9001,56587
5.503213405609131,136181552,5505024,220.00001603851234,4006,97571,66,0,0,0,2147483647,1901,0,9001,56587
5.703370809555054,141817648,5636096,225.2665507801139,4006,97648,51,0,0,0,2147483647,1901,0,9001,56587
5.903549909591675,147322672,5505024,220.00394642569188,4006,97584,69,0,0,0,2147483647,1901,0,9001,56587
6.103733062744141,152827696,5505024,219.9994919974989,4006,97523,36,0,0,0,2147483647,1901,0,9001,56587
6.303934335708618,158332720,5505024,219.9795802887538,4006,102690,10217,0,0,0,2147483647,1901,0,9001,56587
6.504131317138672,163837744,5505024,219.98429589402718,4006,97580,67,0,0,0,2147483647,1901,0,9001,56587
6.70431661605835,169342768,5505024,219.9971338438327,4006,97525,39,0,0,0,2147483647,1902,0,9001,56587
6.9045093059539795,174847792,5505024,219.9890117014776,4006,102547,10141,0,0,0,2147483647,1901,0,9001,56587
7.10471248626709,180352816,5505024,219.97748452908078,4006,97490,31,0,0,0,2147483647,1901,0,9001,56587
7.304919719696045,185857840,5505024,219.97303117236254,4006,97453,31,0,0,0,2147483647,1901,0,9001,56587
7.505112886428833,191362864,5505024,219.98848771288755,4006,97506,60,0,0,0,2147483647,1901,0,9001,56587
7.705294609069824,196867888,5505024,220.0010641280289,4006,97464,29,0,0,0,2147483647,1901,0,9001,56587
7.905484199523926,202372912,5505024,219.992417688158,4006,97555,36,0,0,0,2147483647,1901,0,9001,56587
8.105637073516846,209581872,7208960,288.13815584801466,4006,97439,23,0,0,0,2147483647,1893,0,9001,56587
8.305785894393921,216135472,6553600,261.94908253893755,4006,97509,25,0,0,0,2147483647,1901,0,9001,56587
8.505976438522339,221640496,5505024,219.99136968102326,4006,97452,62,0,0,0,2147483647,1901,0,9001,56587
8.706119537353516,227145520,5505024,220.04352014729452,4006,97497,47,0,0,0,2147483647,1901,0,9001,56587
8.906257390975952,232650544,5505024,220.0492870433325,4006,97679,43,0,0,0,2147483647,1901,0,9001,56587
9.10643744468689,238155568,5505024,220.00289830871256,4006,97435,33,0,0,0,2147483647,1901,0,9001,56587
9.306625366210938,243660592,5505024,219.99425172467068,4006,97450,30,0,0,0,2147483647,1901,0,9001,56587
9.506835222244263,249165616,5505024,219.9701496846861,4006,97442,41,0,0,0,2147483647,1901,0,9001,56587
9.707014560699463,254670640,5505024,220.0036843955108,4006,97439,36,0,0,0,2147483647,1901,0,9001,56587
