timestamp,bytes_sent,interval_bytes,goodput_mbps,snd_cwnd,rtt_us,rttvar_us,retransmits,lost,retrans,snd_ssthresh,unacked,sacked,pmtu,rcv_ssthresh
0.35207200050354004,167968,167968,3.816673856705878,22,155775,10478,0,0,0,2147483647,22,0,9001,56587
0.5530929565429688,390960,222992,8.87437824964923,44,155656,533,0,0,0,2147483647,44,0,9001,56587
0.7532858848571777,653104,262144,10.475654747946217,88,155697,39,0,0,0,2147483647,88,0,9001,56587
0.9534666538238525,2488112,1835008,73.33403740917726,352,155697,36,0,0,0,2147483647,352,0,9001,56587
1.1536459922790527,3798832,1310720,52.38182961797876,704,155693,42,0,0,0,2147483647,704,0,9001,56587
1.3538477420806885,4716336,917504,36.6631760575153,1408,155774,46,0,0,0,2147483647,1408,0,9001,56587
1.5540578365325928,6813488,2097152,83.79805247047784,2879,155829,67,0,0,0,2147483647,1838,0,9001,56587
1.7544617652893066,12449584,5636096,224.98944147315999,3993,155918,49,0,0,0,2147483647,1902,0,9001,56587
1.9546425342559814,15202096,2752512,110.00105611376588,3993,155986,66,0,0,0,2147483647,1901,0,9001,56587
2.154820680618286,18085680,2883584,115.24071143234461,3993,156017,63,0,0,0,2147483647,1992,0,9001,56587
2.3550362586975098,23852848,5767168,230.43833273424826,3993,155870,28,0,0,0,2147483647,1992,0,9001,56587
2.5552680492401123,26605360,2752512,109.97302646262293,3993,155995,70,0,0,0,2147483647,1901,0,9001,56587
2.7554662227630615,29357872,2752512,109.99149299169696,3993,155925,115,0,0,0,2147483647,1901,0,9001,56587
2.955648183822632,32241456,2883584,115.23851538818329,3993,155949,45,0,0,0,2147483647,1992,0,9001,56587
3.1558125019073486,37877552,5636096,225.25876955210768,3993,155929,52,0,0,0,2147483647,1901,0,9001,56587
3.3560097217559814,40630064,2752512,109.99201695532626,3993,155966,54,0,0,0,2147483647,1901,0,9001,56587
3.556264877319336,43513648,2883584,115.1963949946936,3993,155881,41,0,0,0,2147483647,1992,0,9001,56587
3.756479501724243,49280816,5767168,230.43943037194632,3993,155955,48,0,0,0,2147483647,1992,0,9001,56587
3.9566996097564697,52164400,2883584,115.21655954898878,3993,155956,79,0,0,0,2147483647,1991,0,9001,56587
4.156908988952637,54916912,2752512,109.98533679296067,3993,155938,48,0,0,0,2147483647,1902,0,9001,56587
4.357091188430786,57669424,2752512,110.00027004101116,3993,155952,78,0,0,0,2147483647,1901,0,9001,56587
4.557287693023682,63305520,5636096,225.22255366890204,3993,155926,30,0,0,0,2147483647,1992,0,9001,56587
4.757486581802368,66189104,2883584,115.22877145188194,3993,155910,56,0,0,0,2147483647,1992,0,9001,56587
4.957647085189819,69072688,2883584,115.25086922541314,3993,155997,119,0,0,0,2147483647,1992,0,9001,56587
5.157800197601318,74577712,5505024,220.03251145781255,3993,155965,121,0,0,0,2147483647,1901,0,9001,56587
5.357951641082764,77330224,2752512,110.01717308144887,3993,155976,59,0,0,0,2147483647,1901,0,9001,56587
5.5581464767456055,80082736,2752512,109.99332688623973,3993,155900,72,0,0,0,2147483647,1901,0,9001,56587
5.758352279663086,82835248,2752512,109.9873014623662,3993,155925,43,0,0,0,2147483647,1901,0,9001,56587
5.958532094955444,88340272,5505024,220.00316033702114,3993,155958,75,0,0,0,2147483647,1901,0,9001,56587
6.158713340759277,91092784,2752512,110.00079408826602,3993,155996,36,0,0,0,2147483647,1901,0,9001,56587
6.358898162841797,93845296,2752512,109.99882893680595,3993,156039,140,0,0,0,2147483647,1901,0,9001,56587
6.559079170227051,96597808,2752512,110.00092510085992,3993,163805,2107,0,0,0,2147483647,1495,0,9001,56587
6.759270906448364,102364976,5767168,230.465776814058,3993,155930,62,0,0,0,2147483647,1992,0,9001,56587
6.959431886672974,105117488,2752512,110.01193127296983,3993,156079,155,0,0,0,2147483647,1901,0,9001,56587
7.159614324569702,107870000,2752512,110.00013902997763,3993,155891,95,0,0,0,2147483647,1901,0,9001,56587
7.359814882278442,113506096,5636096,225.2179939758057,3993,156037,96,0,0,0,2147483647,1901,0,9001,56587
