timestamp,bytes_sent,interval_bytes,goodput_mbps,snd_cwnd,rtt_us,rttvar_us,retransmits,lost,retrans,snd_ssthresh,unacked,sacked,pmtu,rcv_ssthresh
0.3183438777923584,144800,144800,3.638832347062044,0,0,0,0,0,0,0,0,0,0,0
0.5211708545684814,227336,82536,3.25542494640057,0,0,0,0,0,0,0,0,0,0,0
0.7262070178985596,331592,104256,4.06780924132542,0,0,0,0,0,0,0,0,0,0,0
0.9312620162963867,719416,387824,15.130535828152123,0,0,0,0,0,0,0,0,0,0,0
1.1363499164581299,1075304,355888,13.882359699205185,0,0,0,0,0,0,0,0,0,0,0
1.336932897567749,2416776,1341472,53.502924029905884,0,0,0,0,0,0,0,0,0,0,0
1.5420489311218262,3554616,1137840,44.37839325515303,0,0,0,0,0,0,0,0,0,0,0
1.7471187114715576,6375272,2820656,110.03692480440866,0,0,0,0,0,0,0,0,0,0,0
1.9521710872650146,8467632,2092360,81.63221681889002,0,0,0,0,0,0,0,0,0,0,0
2.157235860824585,10365960,1898328,74.05769277865933,0,0,0,0,0,0,0,0,0,0,0
2.361496925354004,12700136,2334176,91.41932185176945,0,0,0,0,0,0,0,0,0,0,0
2.5626139640808105,15348528,2648392,105.3472949588333,0,0,0,0,0,0,0,0,0,0,0
2.7642688751220703,17385864,2037336,80.82465195536544,0,0,0,0,0,0,0,0,0,0,0
2.9693408012390137,20202224,2816360,109.868183454578,0,0,0,0,0,0,0,0,0,0,0
3.1703758239746094,23057680,2855456,113.63019084512608,0,0,0,0,0,0,0,0,0,0,0
3.3740317821502686,24982072,1924392,75.5938404056966,0,0,0,0,0,0,0,0,0,0,0
3.5790317058563232,28221248,3239176,126.40691533698676,0,0,0,0,0,0,0,0,0,0,0
3.7840938568115234,29774952,1553704,60.61397455406334,0,0,0,0,0,0,0,0,0,0,0
3.9891788959503174,32529048,2754096,107.43235144075547,0,0,0,0,0,0,0,0,0,0,0
4.191009044647217,34017592,1488544,59.00184921274321,0,0,0,0,0,0,0,0,0,0,0
4.396101951599121,37111968,3094376,120.70143413494657,0,0,0,0,0,0,0,0,0,0,0
4.5990049839019775,38791648,1679680,66.22592007369832,0,0,0,0,0,0,0,0,0,0,0
4.804088830947876,40471328,1679680,65.52168878026097,0,0,0,0,0,0,0,0,0,0,0
5.007370948791504,41621040,1149712,45.245967021433756,0,0,0,0,0,0,0,0,0,0,0
5.212409734725952,43643896,2022856,78.92578921713731,0,0,0,0,0,0,0,0,0,0,0
5.417481899261475,46169208,2525312,98.51408183922756,0,0,0,0,0,0,0,0,0,0,0
5.622528076171875,48849456,2680248,104.5714888377049,0,0,0,0,0,0,0,0,0,0,0
5.822890996932983,50964984,2115528,84.46784432823605,0,0,0,0,0,0,0,0,0,0,0
6.023069858551025,52641768,1676784,67.01143113499943,0,0,0,0,0,0,0,0,0,0,0
6.228142738342285,54615392,1973624,76.99210161807524,0,0,0,0,0,0,0,0,0,0,0
6.433182954788208,56292176,1676784,65.4226387023829,0,0,0,0,0,0,0,0,0,0,0
6.636062860488892,59414064,3121888,123.1028963353656,0,0,0,0,0,0,0,0,0,0,0
6.841111898422241,61473120,2059056,80.33418818260589,0,0,0,0,0,0,0,0,0,0,0
7.043874740600586,62889264,1416144,55.873906078092865,0,0,0,0,0,0,0,0,0,0,0
7.247671842575073,64395184,1505920,59.11448142922155,0,0,0,0,0,0,0,0,0,0,0
7.452204704284668,66073416,1678232,65.64155944320896,0,0,0,0,0,0,0,0,0,0,0
7.6539459228515625,68837648,2764232,109.61496196508479,0,0,0,0,0,0,0,0,0,0,0
7.859023809432983,70478232,1640584,63.998475012512806,0,0,0,0,0,0,0,0,0,0,0
8.064081907272339,72974584,2496352,97.39101362212642,0,0,0,0,0,0,0,0,0,0,0
8.269119024276733,74044656,1070072,41.75134787823086,0,0,0,0,0,0,0,0,0,0,0
8.470234870910645,75724336,1679680,66.81442673415992,0,0,0,0,0,0,0,0,0,0,0
8.674401044845581,77819592,2095256,82.10002507732605,0,0,0,0,0,0,0,0,0,0,0
8.87525486946106,79771496,1951904,77.74426018471064,0,0,0,0,0,0,0,0,0,0,0
9.075630903244019,82266400,2494904,99.60887848303861,0,0,0,0,0,0,0,0,0,0,0
9.277981996536255,84927824,2661424,105.22004924011397,0,0,0,0,0,0,0,0,0,0,0
9.478323936462402,87098376,2170552,86.6738936759876,0,0,0,0,0,0,0,0,0,0,0
9.682294845581055,89060416,1962040,76.95371887992744,0,0,0,0,0,0,0,0,0,0,0
9.886975049972534,89367392,306976,11.998268260974198,0,0,0,0,0,0,0,0,0,0,0
10.092036962509155,90375200,1007808,39.317218396469215,0,0,0,0,0,0,0,0,0,0,0
